1,1258.99968,360.00018,182.00064,231.00011999999998
1,139.99968,268.99938000000003,296.99904,182.00052
1,991.9996799999999,279.99972,339.99935999999997,159.99984
1,1446.0,293.00022,240.0,180.00036
1,697.9996799999999,619.99992,248.00064,186.99984
10,1260.0,360.00018,196.99968,232.0002
10,994.9996800000001,281.99987999999996,321.99935999999997,157.99968
10,148.00032000000002,260.00028,289.00032,191.00016000000002
10,1443.99936,294.00030000000004,242.00063999999998,178.00019999999998
10,698.99904,619.99992,247.00032000000002,186.99984
100,177.0,208.00044000000003,260.00064000000003,243.0
100,1278.99936,354.00023999999996,198.0,239.99976
100,1444.99872,293.00022,243.00096000000002,181.00044
100,702.0,622.99962,244.99967999999998,179.00028
100,1125.9993599999998,488.9997000000001,254.00063999999998,231.00011999999998
1000,144.93504,588.31164,589.09056,196.36344
1000,508.99968,548.99964,249.00096,214.99992
1000,1165.99968,300.00023999999996,186.0,210.9996
1000,743.00064,599.0003999999999,318.0,210.9996
1000,1420.9996800000001,283.9995,259.00032,181.00044
1000,1126.00032,575.0001000000001,214.99967999999998,230.00004
1001,124.67616000000001,616.00014,548.3231999999999,171.79235999999997
1001,504.0,545.0004,254.00063999999998,217.00008
1001,1165.99968,299.00016,186.0,211.99968
1001,743.0006400000001,599.0003999999999,306.0,210.9996
1001,1420.9996800000001,283.9995,259.00032,181.00044
1001,1121.00064,575.0001000000001,219.99936,230.00004
1002,116.88383999999998,616.00014,556.11648,171.79235999999997
1002,504.0,545.0004,254.00063999999998,217.00008
1002,1165.99968,299.00016,186.0,211.99968
1002,743.0006400000001,599.0003999999999,306.0,210.9996
1002,1420.9996800000001,283.9995,259.00032,181.00044
1002,1121.00064,575.0001000000001,219.99936,230.00004
1003,144.93504,619.00038,529.0636800000001,175.02588
1003,496.99968000000007,540.0,261.99935999999997,221.0004
1003,1165.99968,298.00008,186.0,212.99976
1003,742.99968,599.0003999999999,302.00064,211.99968
1003,1125.9993599999998,576.00018,216.0,230.00004
1003,1421.0006400000002,283.9995,258.0,181.00044
1004,163.63584,617.99976,512.36352,171.35064
1004,492.99936,536.00022,262.99967999999996,227.99988
1004,1165.99968,297.0,186.0,212.99976
1004,742.99968,599.0003999999999,302.00064,211.99968
1004,1128.0,576.00018,213.99936,230.00004
1004,1421.0006400000002,283.9995,258.0,181.00044
1005,492.0009600000001,531.9999,243.99936,236.00052
1005,135.58464000000004,619.00038,537.41568,175.02588
1005,1164.99936,295.99992000000003,186.0,216.0
1005,741.99936,599.0003999999999,300.0,211.99968
1005,1421.0006400000002,283.9995,258.0,181.00044
1005,1123.99968,575.0001000000001,219.00096,230.00004
1006,490.99967999999996,529.0002,249.99935999999997,239.99976
1006,174.54528,615.9996000000001,500.45568,185.81832
1006,1165.0003199999999,294.99984,184.99967999999998,218.00016
1006,741.0,599.0003999999999,296.99904,211.99968
1006,1128.0009599999998,575.0001000000001,214.99967999999998,231.00011999999998
1006,1421.0006400000002,283.9995,258.0,181.00044
1007,490.99967999999996,529.0002,252.0,239.99976
1007,166.75392000000002,616.99968,508.24704,181.70136
1007,1165.0003199999999,294.99984,184.99967999999998,218.00016
1007,741.0,599.0003999999999,296.99904,211.99968
1007,1128.0009599999998,575.0001000000001,214.99967999999998,230.00004
1007,1421.0006400000002,283.9995,258.0,181.00044
1008,490.99967999999996,530.00028,256.99968,236.99952
1008,127.79136000000001,619.00038,540.20736,184.37652
1008,1165.0003199999999,294.99984,184.99967999999998,218.00016
1008,740.00064,600.0004799999999,290.00064000000003,210.9996
1008,1128.0009599999998,575.0001000000001,214.99967999999998,231.00011999999998
1008,1421.0006400000002,283.9995,258.0,181.00044
1009,492.99936,528.0001199999999,245.99999999999997,241.99992
1009,182.3376,617.0002200000001,494.66304,192.61044
1009,1165.0003199999999,294.99984000000006,184.99967999999998,217.00008
1009,737.99904,601.00002,260.00064000000003,208.00044
1009,1125.0,575.0001000000001,219.00096,230.00004
1009,1420.9996800000001,283.9995,256.99968,181.00044
101,177.0,209.00052,260.00064000000003,241.99992
101,1278.99936,354.00024,198.0,241.99992
101,1444.99872,293.00022,243.00096000000002,181.00044
101,702.0,622.99962,247.00032000000002,179.00028
101,1124.0006400000002,495.00017999999994,259.00032,227.99988
1010,210.38976000000002,616.0001399999999,467.61215999999996,193.61052
1010,1165.99968,293.99976,183.99936,218.00016
1010,1128.9993599999998,575.0001000000001,214.99967999999998,230.00004
1010,1422.00096,283.9995,255.99936000000002,181.00044
1010,738.0009600000001,605.99934,231.99936,208.00044
1010,475.32384,521.29926,225.9744,247.79196
1011,183.89568,612.99936,495.10272,191.93544
1011,1166.00064,292.99967999999996,184.99967999999998,219.00024000000002
1011,1422.0000000000002,283.9995,256.99968,181.00044
1011,1127.99904,574.0000200000001,217.00032,231.00011999999998
1011,739.00032,609.99966,225.00096,204.00012
1011,467.53248,525.97458,233.76576,232.20756
1012,176.10335999999995,612.9998999999999,502.896,199.72763999999998
1012,1166.00064,292.99967999999996,184.99967999999998,219.00024000000002
1012,1421.0006400000002,283.9995,258.0,181.00044
1012,1127.99904,574.0000200000001,217.00032,231.00011999999998
1012,739.00032,609.99966,225.00096,205.0002
1012,461.29824,518.18184,246.23424,239.99976
1013,179.22144,616.99968,487.77792000000005,175.4676
1013,497.00064,523.9998,267.99936,243.0
1013,1165.99968,292.99967999999996,186.0,218.00016
1013,742.00032,613.99998,219.00096,199.9998
1013,1420.9996800000001,282.99942,256.99968,181.00044
1013,1126.00032,574.0000200000001,219.99936,231.00011999999998
1014,211.9488,613.99998,464.05248,189.37692
1014,496.99968000000007,516.00078,271.00032,250.99956
1014,1166.00064,292.99967999999996,187.00032,218.00016
1014,743.00064,616.00014,217.00032,197.99964
1014,1422.0000000000002,282.99942,254.99904000000004,181.00044
1014,1128.9993599999998,574.0000200000001,217.00032,231.00011999999998
1015,168.312,605.00034,505.68767999999994,187.46748000000002
1015,494.0006399999999,509.00022,276.0,255.99996
1015,743.99904,618.0002999999999,219.00096,195.99948
1015,1165.99968,291.9996,188.00064,219.00024000000002
1015,1422.0000000000002,282.99942,254.99904000000004,181.00044
1015,1128.9993599999998,572.9999399999999,217.00032,231.00011999999998
1016,215.064,599.9999399999999,434.93568,211.16916
1016,489.99935999999997,505.99997999999994,280.99968,262.00044
1016,1165.9996800000001,291.9996,188.99903999999998,218.00016
1016,1422.00096,283.9995,255.99936000000002,178.00019999999998
1016,744.00096,618.0002999999999,226.99968,195.99948
1016,1129.99968,572.9999399999999,217.00032,230.00004
1017,193.24704000000003,599.9999400000002,456.75455999999997,204.93540000000002
1017,489.99935999999997,505.99997999999994,280.99968,262.00044
1017,1165.9996800000001,291.9996,188.99903999999998,218.00016
1017,1422.00096,283.9995,255.99936000000002,178.00019999999998
1017,744.00096,618.0002999999999,226.99968,195.99948
1017,1129.99968,572.9999399999999,217.00032,230.00004
1018,214.99967999999998,582.00012,415.00032,214.99992
1018,485.99904000000004,503.00028,282.0,266.99976
1018,1166.00064,292.99967999999996,189.99936,217.00008
1018,745.0012800000001,618.0002999999999,231.99936,195.99948
1018,1420.9996800000001,283.9995,256.99968,178.00019999999998
1018,1129.99968,571.99986,217.00032,232.0002
1019,186.0,559.9994399999999,441.99935999999997,245.00016
1019,480.0,497.9998800000001,285.99936,272.00016
1019,745.9996800000001,617.00022,231.99936,197.99964
1019,1165.99968,291.9996,190.99967999999998,218.00016
1019,1421.0006400000002,283.9995,258.0,177.00012
1019,1129.99968,570.99978,219.00096,233.00027999999998
102,177.0,209.00052,260.00064000000003,241.99992
102,1278.99936,354.00024,198.0,241.99992
102,1445.00064,293.00022,243.99936,181.00044
102,702.0,622.99962,247.00032000000002,179.00028
102,1124.0006400000002,495.00017999999994,259.00032,227.99988
1020,191.00063999999998,558.00036,430.99968,246.00024000000002
1020,475.00032,535.99968,285.99936,240.99984
1020,745.9996800000001,615.0000600000001,231.99936,200.99988
1020,1421.0006400000002,283.9995,258.0,177.00012
1020,1167.0,292.99967999999996,190.99967999999998,216.0
1020,1129.99968,569.9997,219.00096,234.00036
1021,219.74016,529.0007400000001,399.26016,277.99956
1021,450.3888,516.6234000000001,306.61056,254.37672
1021,747.0000000000001,613.9999799999999,231.99936,201.99996000000002
1021,1421.0006400000002,283.9995,258.0,177.00012
1021,1166.99904,294.99984,192.0,213.99983999999998
1021,1130.9999999999998,568.99962,219.00096,235.00044
1022,243.11712,529.0007400000001,375.88416,277.99956
1022,467.53152000000006,508.83065999999997,288.46848,262.16892
1022,747.0000000000001,613.9999799999999,231.99936,201.99996000000002
1022,1421.0006400000002,283.9995,258.0,177.00012
1022,1166.99904,294.99984,192.0,213.99983999999998
1022,1130.9999999999998,568.99962,219.00096,235.00044
1023,455.06496,507.27276000000006,296.93568000000005,262.72728
1023,239.99904,547.0000200000001,365.0016,257.93532
1023,747.00096,608.99958,237.99936,207.00036
1023,1421.0006400000002,283.9995,258.0,177.00012
1023,1167.0,295.99992,193.00032,212.99976
1023,1130.9999999999998,565.9999200000001,219.99936,238.99967999999998
1024,408.31104000000005,508.83065999999997,321.68832,261.16884
1024,266.49312,553.0004999999999,334.50816,261.28548
1024,745.99968,597.00024,243.99936,222.00047999999998
1024,1421.0006400000002,283.9995,258.0,177.00012
1024,1167.0,295.99992,193.00032,213.99983999999998
1024,1130.9999999999998,564.9998400000001,219.99936,239.99976
1025,243.11615999999998,551.99988,353.88288,257.61024
1025,447.27359999999993,525.97404,278.7264,246.02616
1025,1165.9987199999998,296.99999999999994,194.00064,211.99968
1025,1421.0006400000002,283.9995,258.0,178.00019999999998
1025,747.99936,566.9994600000001,223.00032,257.00004
1025,1130.9999999999998,563.9997599999999,219.99936,240.99984
1026,441.0384,521.29818,284.96064,250.70148
1026,241.55808,559.00098,350.44032,245.93436
1026,746.99904,540.9995399999999,206.00064,282.99996000000004
1026,1167.0,295.99992,193.00032,213.99983999999998
1026,1421.0006400000002,283.9995,258.0,178.00019999999998
1026,1131.00096,562.99968,220.99967999999998,241.99992
1027,441.03936,521.29818,284.96256,250.70148
1027,246.23424,559.0004400000001,345.76511999999997,253.72656
1027,746.99904,540.9995399999999,206.00064,282.99996000000004
1027,1167.0,295.99992,193.00032,213.99983999999998
1027,1421.0006400000002,283.9995,258.0,178.00019999999998
1027,1131.00096,562.99968,220.99967999999998,241.99992
1028,425.45471999999995,540.0,299.54688000000004,231.99912
1028,239.99904,560.0005199999999,349.00032,249.6096
1028,748.00032,536.00022,207.00096000000002,289.00044
1028,1421.0006400000002,283.9995,258.0,176.00003999999998
1028,1167.0,295.99992,193.00032,212.99976
1028,1131.00096,559.9994399999999,220.99967999999998,244.00008
1029,436.36416,558.7018200000001,281.63712000000004,210.29868000000002
1029,229.09152,568.99908,356.91072,243.72792
1029,748.00032,533.00052,207.00096000000002,291.9996
1029,1421.0006400000002,283.9995,258.0,177.00012
1029,1166.99904,294.99984,192.0,212.99976
1029,1130.9999999999998,556.0002000000001,219.99936,246.00024000000002
103,1280.00064,354.00024,196.99968,241.99992
103,177.99936,210.00059999999996,259.00032,239.99976
103,1444.99872,293.00022,243.00096000000002,181.00044
103,701.9990399999999,622.99962,248.00064,179.00028
